customer_no,timestamp,customer_no,location,day,hour
wednesday265,2019-09-04 09:02:00,wednesday265,drinks,wednesday,09:00-10:00
wednesday265,2019-09-04 09:03:00,wednesday265,fruit,wednesday,09:00-10:00
wednesday265,2019-09-04 09:04:00,wednesday265,fruit,wednesday,09:00-10:00
wednesday265,2019-09-04 09:05:00,wednesday265,fruit,wednesday,09:00-10:00
wednesday265,2019-09-04 09:06:00,wednesday265,checkout,wednesday,09:00-10:00
wednesday266,2019-09-04 08:59:00,wednesday266,spices,wednesday,08:00-09:00
wednesday266,2019-09-04 09:00:00,wednesday266,drinks,wednesday,09:00-10:00
wednesday266,2019-09-04 09:01:00,wednesday266,checkout,wednesday,09:00-10:00
wednesday267,2019-09-04 09:02:00,wednesday267,dairy,wednesday,09:00-10:00
wednesday267,2019-09-04 09:03:00,wednesday267,dairy,wednesday,09:00-10:00
wednesday267,2019-09-04 09:04:00,wednesday267,dairy,wednesday,09:00-10:00
wednesday267,2019-09-04 09:05:00,wednesday267,dairy,wednesday,09:00-10:00
wednesday267,2019-09-04 09:06:00,wednesday267,dairy,wednesday,09:00-10:00
wednesday267,2019-09-04 09:07:00,wednesday267,dairy,wednesday,09:00-10:00
wednesday267,2019-09-04 09:08:00,wednesday267,dairy,wednesday,09:00-10:00
wednesday267,2019-09-04 09:09:00,wednesday267,dairy,wednesday,09:00-10:00
wednesday267,2019-09-04 09:10:00,wednesday267,dairy,wednesday,09:00-10:00
wednesday267,2019-09-04 09:11:00,wednesday267,dairy,wednesday,09:00-10:00
wednesday267,2019-09-04 09:12:00,wednesday267,dairy,wednesday,09:00-10:00
wednesday267,2019-09-04 09:13:00,wednesday267,dairy,wednesday,09:00-10:00
wednesday267,2019-09-04 09:14:00,wednesday267,drinks,wednesday,09:00-10:00
wednesday267,2019-09-04 09:15:00,wednesday267,drinks,wednesday,09:00-10:00
wednesday267,2019-09-04 09:16:00,wednesday267,checkout,wednesday,09:00-10:00
wednesday268,2019-09-04 09:04:00,wednesday268,fruit,wednesday,09:00-10:00
wednesday268,2019-09-04 09:05:00,wednesday268,dairy,wednesday,09:00-10:00
wednesday268,2019-09-04 09:06:00,wednesday268,dairy,wednesday,09:00-10:00
wednesday268,2019-09-04 09:07:00,wednesday268,dairy,wednesday,09:00-10:00
wednesday268,2019-09-04 09:08:00,wednesday268,dairy,wednesday,09:00-10:00
wednesday268,2019-09-04 09:09:00,wednesday268,dairy,wednesday,09:00-10:00
wednesday268,2019-09-04 09:10:00,wednesday268,checkout,wednesday,09:00-10:00
wednesday269,2019-09-04 09:04:00,wednesday269,drinks,wednesday,09:00-10:00
wednesday269,2019-09-04 09:05:00,wednesday269,drinks,wednesday,09:00-10:00
wednesday269,2019-09-04 09:06:00,wednesday269,drinks,wednesday,09:00-10:00
wednesday269,2019-09-04 09:07:00,wednesday269,spices,wednesday,09:00-10:00
wednesday269,2019-09-04 09:08:00,wednesday269,checkout,wednesday,09:00-10:00
wednesday27,2019-09-04 07:14:00,wednesday27,fruit,wednesday,07:00-08:00
wednesday27,2019-09-04 07:15:00,wednesday27,dairy,wednesday,07:00-08:00
wednesday27,2019-09-04 07:16:00,wednesday27,dairy,wednesday,07:00-08:00
wednesday27,2019-09-04 07:17:00,wednesday27,dairy,wednesday,07:00-08:00
wednesday27,2019-09-04 07:18:00,wednesday27,dairy,wednesday,07:00-08:00
wednesday27,2019-09-04 07:19:00,wednesday27,dairy,wednesday,07:00-08:00
wednesday27,2019-09-04 07:20:00,wednesday27,spices,wednesday,07:00-08:00
wednesday27,2019-09-04 07:21:00,wednesday27,checkout,wednesday,07:00-08:00
wednesday270,2019-09-04 09:04:00,wednesday270,dairy,wednesday,09:00-10:00
wednesday270,2019-09-04 09:05:00,wednesday270,dairy,wednesday,09:00-10:00
wednesday270,2019-09-04 09:06:00,wednesday270,dairy,wednesday,09:00-10:00
wednesday270,2019-09-04 09:07:00,wednesday270,dairy,wednesday,09:00-10:00
wednesday270,2019-09-04 09:08:00,wednesday270,dairy,wednesday,09:00-10:00
wednesday270,2019-09-04 09:09:00,wednesday270,dairy,wednesday,09:00-10:00
wednesday270,2019-09-04 09:10:00,wednesday270,dairy,wednesday,09:00-10:00
wednesday270,2019-09-04 09:11:00,wednesday270,dairy,wednesday,09:00-10:00
wednesday270,2019-09-04 09:12:00,wednesday270,dairy,wednesday,09:00-10:00
wednesday270,2019-09-04 09:13:00,wednesday270,checkout,wednesday,09:00-10:00
wednesday271,2019-09-04 09:04:00,wednesday271,spices,wednesday,09:00-10:00
wednesday271,2019-09-04 09:05:00,wednesday271,spices,wednesday,09:00-10:00
wednesday271,2019-09-04 09:06:00,wednesday271,drinks,wednesday,09:00-10:00
wednesday271,2019-09-04 09:07:00,wednesday271,drinks,wednesday,09:00-10:00
wednesday271,2019-09-04 09:08:00,wednesday271,dairy,wednesday,09:00-10:00
wednesday271,2019-09-04 09:09:00,wednesday271,drinks,wednesday,09:00-10:00
wednesday271,2019-09-04 09:10:00,wednesday271,drinks,wednesday,09:00-10:00
wednesday271,2019-09-04 09:11:00,wednesday271,spices,wednesday,09:00-10:00
wednesday271,2019-09-04 09:12:00,wednesday271,drinks,wednesday,09:00-10:00
wednesday271,2019-09-04 09:13:00,wednesday271,spices,wednesday,09:00-10:00
wednesday271,2019-09-04 09:14:00,wednesday271,drinks,wednesday,09:00-10:00
wednesday271,2019-09-04 09:15:00,wednesday271,drinks,wednesday,09:00-10:00
wednesday271,2019-09-04 09:16:00,wednesday271,checkout,wednesday,09:00-10:00
wednesday272,2019-09-04 09:04:00,wednesday272,dairy,wednesday,09:00-10:00
wednesday272,2019-09-04 09:05:00,wednesday272,dairy,wednesday,09:00-10:00
wednesday272,2019-09-04 09:06:00,wednesday272,dairy,wednesday,09:00-10:00
wednesday272,2019-09-04 09:07:00,wednesday272,dairy,wednesday,09:00-10:00
wednesday272,2019-09-04 09:08:00,wednesday272,dairy,wednesday,09:00-10:00
wednesday272,2019-09-04 09:09:00,wednesday272,dairy,wednesday,09:00-10:00
wednesday272,2019-09-04 09:10:00,wednesday272,dairy,wednesday,09:00-10:00
wednesday272,2019-09-04 09:11:00,wednesday272,dairy,wednesday,09:00-10:00
wednesday272,2019-09-04 09:12:00,wednesday272,spices,wednesday,09:00-10:00
wednesday272,2019-09-04 09:13:00,wednesday272,spices,wednesday,09:00-10:00
wednesday272,2019-09-04 09:14:00,wednesday272,fruit,wednesday,09:00-10:00
wednesday272,2019-09-04 09:15:00,wednesday272,dairy,wednesday,09:00-10:00
wednesday272,2019-09-04 09:16:00,wednesday272,checkout,wednesday,09:00-10:00
wednesday273,2019-09-04 09:04:00,wednesday273,spices,wednesday,09:00-10:00
wednesday273,2019-09-04 09:05:00,wednesday273,dairy,wednesday,09:00-10:00
wednesday273,2019-09-04 09:06:00,wednesday273,dairy,wednesday,09:00-10:00
wednesday273,2019-09-04 09:07:00,wednesday273,fruit,wednesday,09:00-10:00
wednesday273,2019-09-04 09:08:00,wednesday273,fruit,wednesday,09:00-10:00
wednesday273,2019-09-04 09:09:00,wednesday273,fruit,wednesday,09:00-10:00
wednesday273,2019-09-04 09:10:00,wednesday273,fruit,wednesday,09:00-10:00
wednesday273,2019-09-04 09:11:00,wednesday273,fruit,wednesday,09:00-10:00
wednesday273,2019-09-04 09:12:00,wednesday273,fruit,wednesday,09:00-10:00
wednesday273,2019-09-04 09:13:00,wednesday273,fruit,wednesday,09:00-10:00
wednesday273,2019-09-04 09:14:00,wednesday273,fruit,wednesday,09:00-10:00
wednesday273,2019-09-04 09:15:00,wednesday273,spices,wednesday,09:00-10:00
wednesday273,2019-09-04 09:16:00,wednesday273,dairy,wednesday,09:00-10:00
wednesday273,2019-09-04 09:17:00,wednesday273,dairy,wednesday,09:00-10:00
wednesday273,2019-09-04 09:18:00,wednesday273,dairy,wednesday,09:00-10:00
wednesday273,2019-09-04 09:19:00,wednesday273,fruit,wednesday,09:00-10:00
wednesday273,2019-09-04 09:20:00,wednesday273,checkout,wednesday,09:00-10:00
wednesday274,2019-09-04 09:05:00,wednesday274,dairy,wednesday,09:00-10:00
wednesday274,2019-09-04 09:06:00,wednesday274,fruit,wednesday,09:00-10:00
wednesday274,2019-09-04 09:07:00,wednesday274,fruit,wednesday,09:00-10:00
wednesday274,2019-09-04 09:08:00,wednesday274,fruit,wednesday,09:00-10:00
wednesday274,2019-09-04 09:09:00,wednesday274,fruit,wednesday,09:00-10:00
wednesday274,2019-09-04 09:10:00,wednesday274,checkout,wednesday,09:00-10:00
wednesday275,2019-09-04 09:05:00,wednesday275,dairy,wednesday,09:00-10:00
wednesday275,2019-09-04 09:06:00,wednesday275,dairy,wednesday,09:00-10:00
wednesday275,2019-09-04 09:07:00,wednesday275,fruit,wednesday,09:00-10:00
wednesday275,2019-09-04 09:08:00,wednesday275,fruit,wednesday,09:00-10:00
wednesday275,2019-09-04 09:09:00,wednesday275,dairy,wednesday,09:00-10:00
wednesday275,2019-09-04 09:10:00,wednesday275,dairy,wednesday,09:00-10:00
wednesday275,2019-09-04 09:11:00,wednesday275,dairy,wednesday,09:00-10:00
wednesday275,2019-09-04 09:12:00,wednesday275,dairy,wednesday,09:00-10:00
wednesday275,2019-09-04 09:13:00,wednesday275,dairy,wednesday,09:00-10:00
wednesday275,2019-09-04 09:14:00,wednesday275,dairy,wednesday,09:00-10:00
wednesday275,2019-09-04 09:15:00,wednesday275,dairy,wednesday,09:00-10:00
wednesday275,2019-09-04 09:16:00,wednesday275,dairy,wednesday,09:00-10:00
wednesday275,2019-09-04 09:17:00,wednesday275,dairy,wednesday,09:00-10:00
wednesday275,2019-09-04 09:18:00,wednesday275,dairy,wednesday,09:00-10:00
wednesday275,2019-09-04 09:19:00,wednesday275,dairy,wednesday,09:00-10:00
wednesday275,2019-09-04 09:20:00,wednesday275,dairy,wednesday,09:00-10:00
wednesday275,2019-09-04 09:21:00,wednesday275,drinks,wednesday,09:00-10:00
wednesday275,2019-09-04 09:22:00,wednesday275,drinks,wednesday,09:00-10:00
wednesday275,2019-09-04 09:23:00,wednesday275,drinks,wednesday,09:00-10:00
wednesday275,2019-09-04 09:24:00,wednesday275,drinks,wednesday,09:00-10:00
wednesday275,2019-09-04 09:25:00,wednesday275,drinks,wednesday,09:00-10:00
wednesday275,2019-09-04 09:26:00,wednesday275,drinks,wednesday,09:00-10:00
wednesday275,2019-09-04 09:27:00,wednesday275,drinks,wednesday,09:00-10:00
wednesday275,2019-09-04 09:28:00,wednesday275,drinks,wednesday,09:00-10:00
wednesday275,2019-09-04 09:29:00,wednesday275,drinks,wednesday,09:00-10:00
wednesday275,2019-09-04 09:30:00,wednesday275,drinks,wednesday,09:00-10:00
wednesday275,2019-09-04 09:31:00,wednesday275,checkout,wednesday,09:00-10:00
wednesday276,2019-09-04 09:05:00,wednesday276,dairy,wednesday,09:00-10:00
wednesday276,2019-09-04 09:06:00,wednesday276,dairy,wednesday,09:00-10:00
wednesday276,2019-09-04 09:07:00,wednesday276,dairy,wednesday,09:00-10:00
wednesday276,2019-09-04 09:08:00,wednesday276,dairy,wednesday,09:00-10:00
wednesday276,2019-09-04 09:09:00,wednesday276,spices,wednesday,09:00-10:00
wednesday276,2019-09-04 09:10:00,wednesday276,spices,wednesday,09:00-10:00
wednesday276,2019-09-04 09:11:00,wednesday276,dairy,wednesday,09:00-10:00
wednesday276,2019-09-04 09:12:00,wednesday276,dairy,wednesday,09:00-10:00
wednesday276,2019-09-04 09:13:00,wednesday276,dairy,wednesday,09:00-10:00
wednesday276,2019-09-04 09:14:00,wednesday276,spices,wednesday,09:00-10:00
wednesday276,2019-09-04 09:15:00,wednesday276,dairy,wednesday,09:00-10:00
wednesday276,2019-09-04 09:16:00,wednesday276,dairy,wednesday,09:00-10:00
wednesday276,2019-09-04 09:17:00,wednesday276,dairy,wednesday,09:00-10:00
wednesday276,2019-09-04 09:18:00,wednesday276,dairy,wednesday,09:00-10:00
wednesday276,2019-09-04 09:19:00,wednesday276,checkout,wednesday,09:00-10:00
wednesday277,2019-09-04 09:06:00,wednesday277,fruit,wednesday,09:00-10:00
wednesday277,2019-09-04 09:07:00,wednesday277,fruit,wednesday,09:00-10:00
wednesday277,2019-09-04 09:08:00,wednesday277,fruit,wednesday,09:00-10:00
wednesday277,2019-09-04 09:09:00,wednesday277,drinks,wednesday,09:00-10:00
wednesday277,2019-09-04 09:10:00,wednesday277,spices,wednesday,09:00-10:00
wednesday277,2019-09-04 09:11:00,wednesday277,spices,wednesday,09:00-10:00
wednesday277,2019-09-04 09:12:00,wednesday277,spices,wednesday,09:00-10:00
wednesday277,2019-09-04 09:13:00,wednesday277,spices,wednesday,09:00-10:00
wednesday277,2019-09-04 09:14:00,wednesday277,dairy,wednesday,09:00-10:00
wednesday277,2019-09-04 09:15:00,wednesday277,dairy,wednesday,09:00-10:00
wednesday277,2019-09-04 09:16:00,wednesday277,checkout,wednesday,09:00-10:00
wednesday278,2019-09-04 09:06:00,wednesday278,drinks,wednesday,09:00-10:00
wednesday278,2019-09-04 09:07:00,wednesday278,drinks,wednesday,09:00-10:00
wednesday278,2019-09-04 09:08:00,wednesday278,checkout,wednesday,09:00-10:00
wednesday279,2019-09-04 09:06:00,wednesday279,dairy,wednesday,09:00-10:00
wednesday279,2019-09-04 09:07:00,wednesday279,dairy,wednesday,09:00-10:00
wednesday279,2019-09-04 09:08:00,wednesday279,dairy,wednesday,09:00-10:00
wednesday279,2019-09-04 09:09:00,wednesday279,dairy,wednesday,09:00-10:00
wednesday279,2019-09-04 09:10:00,wednesday279,dairy,wednesday,09:00-10:00
wednesday279,2019-09-04 09:11:00,wednesday279,spices,wednesday,09:00-10:00
wednesday279,2019-09-04 09:12:00,wednesday279,spices,wednesday,09:00-10:00
wednesday279,2019-09-04 09:13:00,wednesday279,drinks,wednesday,09:00-10:00
wednesday279,2019-09-04 09:14:00,wednesday279,checkout,wednesday,09:00-10:00
wednesday28,2019-09-04 07:15:00,wednesday28,fruit,wednesday,07:00-08:00
wednesday28,2019-09-04 07:16:00,wednesday28,dairy,wednesday,07:00-08:00
wednesday28,2019-09-04 07:17:00,wednesday28,dairy,wednesday,07:00-08:00
wednesday28,2019-09-04 07:18:00,wednesday28,checkout,wednesday,07:00-08:00
wednesday280,2019-09-04 09:06:00,wednesday280,dairy,wednesday,09:00-10:00
wednesday280,2019-09-04 09:07:00,wednesday280,dairy,wednesday,09:00-10:00
wednesday280,2019-09-04 09:08:00,wednesday280,checkout,wednesday,09:00-10:00
wednesday281,2019-09-04 09:06:00,wednesday281,drinks,wednesday,09:00-10:00
wednesday281,2019-09-04 09:07:00,wednesday281,drinks,wednesday,09:00-10:00
wednesday281,2019-09-04 09:08:00,wednesday281,drinks,wednesday,09:00-10:00
wednesday281,2019-09-04 09:09:00,wednesday281,drinks,wednesday,09:00-10:00
wednesday281,2019-09-04 09:10:00,wednesday281,drinks,wednesday,09:00-10:00
wednesday281,2019-09-04 09:11:00,wednesday281,checkout,wednesday,09:00-10:00
wednesday282,2019-09-04 09:08:00,wednesday282,fruit,wednesday,09:00-10:00
wednesday282,2019-09-04 09:09:00,wednesday282,fruit,wednesday,09:00-10:00
wednesday282,2019-09-04 09:10:00,wednesday282,fruit,wednesday,09:00-10:00
wednesday282,2019-09-04 09:11:00,wednesday282,fruit,wednesday,09:00-10:00
wednesday282,2019-09-04 09:12:00,wednesday282,checkout,wednesday,09:00-10:00
wednesday283,2019-09-04 09:09:00,wednesday283,dairy,wednesday,09:00-10:00
wednesday283,2019-09-04 09:10:00,wednesday283,fruit,wednesday,09:00-10:00
wednesday283,2019-09-04 09:11:00,wednesday283,dairy,wednesday,09:00-10:00
wednesday283,2019-09-04 09:12:00,wednesday283,checkout,wednesday,09:00-10:00
wednesday284,2019-09-04 09:09:00,wednesday284,fruit,wednesday,09:00-10:00
wednesday284,2019-09-04 09:10:00,wednesday284,dairy,wednesday,09:00-10:00
wednesday284,2019-09-04 09:11:00,wednesday284,checkout,wednesday,09:00-10:00
wednesday285,2019-09-04 09:09:00,wednesday285,spices,wednesday,09:00-10:00
wednesday285,2019-09-04 09:10:00,wednesday285,spices,wednesday,09:00-10:00
wednesday285,2019-09-04 09:11:00,wednesday285,checkout,wednesday,09:00-10:00
wednesday286,2019-09-04 09:10:00,wednesday286,drinks,wednesday,09:00-10:00
wednesday286,2019-09-04 09:11:00,wednesday286,fruit,wednesday,09:00-10:00
wednesday286,2019-09-04 09:12:00,wednesday286,fruit,wednesday,09:00-10:00
wednesday286,2019-09-04 09:13:00,wednesday286,fruit,wednesday,09:00-10:00
wednesday286,2019-09-04 09:14:00,wednesday286,fruit,wednesday,09:00-10:00
wednesday286,2019-09-04 09:15:00,wednesday286,fruit,wednesday,09:00-10:00
wednesday286,2019-09-04 09:16:00,wednesday286,checkout,wednesday,09:00-10:00
wednesday287,2019-09-04 09:10:00,wednesday287,fruit,wednesday,09:00-10:00
wednesday287,2019-09-04 09:11:00,wednesday287,dairy,wednesday,09:00-10:00
wednesday287,2019-09-04 09:12:00,wednesday287,dairy,wednesday,09:00-10:00
wednesday287,2019-09-04 09:13:00,wednesday287,checkout,wednesday,09:00-10:00
wednesday288,2019-09-04 09:10:00,wednesday288,spices,wednesday,09:00-10:00
wednesday288,2019-09-04 09:11:00,wednesday288,dairy,wednesday,09:00-10:00
wednesday288,2019-09-04 09:12:00,wednesday288,dairy,wednesday,09:00-10:00
wednesday288,2019-09-04 09:13:00,wednesday288,dairy,wednesday,09:00-10:00
wednesday288,2019-09-04 09:14:00,wednesday288,dairy,wednesday,09:00-10:00
wednesday288,2019-09-04 09:15:00,wednesday288,dairy,wednesday,09:00-10:00
wednesday288,2019-09-04 09:16:00,wednesday288,dairy,wednesday,09:00-10:00
wednesday288,2019-09-04 09:17:00,wednesday288,dairy,wednesday,09:00-10:00
wednesday288,2019-09-04 09:18:00,wednesday288,dairy,wednesday,09:00-10:00
wednesday288,2019-09-04 09:19:00,wednesday288,dairy,wednesday,09:00-10:00
wednesday288,2019-09-04 09:20:00,wednesday288,dairy,wednesday,09:00-10:00
wednesday288,2019-09-04 09:21:00,wednesday288,dairy,wednesday,09:00-10:00
wednesday288,2019-09-04 09:22:00,wednesday288,dairy,wednesday,09:00-10:00
wednesday288,2019-09-04 09:23:00,wednesday288,fruit,wednesday,09:00-10:00
wednesday288,2019-09-04 09:24:00,wednesday288,dairy,wednesday,09:00-10:00
wednesday288,2019-09-04 09:25:00,wednesday288,dairy,wednesday,09:00-10:00
wednesday288,2019-09-04 09:26:00,wednesday288,dairy,wednesday,09:00-10:00
wednesday288,2019-09-04 09:27:00,wednesday288,spices,wednesday,09:00-10:00
wednesday288,2019-09-04 09:28:00,wednesday288,checkout,wednesday,09:00-10:00
wednesday289,2019-09-04 09:10:00,wednesday289,dairy,wednesday,09:00-10:00
wednesday289,2019-09-04 09:11:00,wednesday289,dairy,wednesday,09:00-10:00
wednesday289,2019-09-04 09:12:00,wednesday289,dairy,wednesday,09:00-10:00
wednesday289,2019-09-04 09:13:00,wednesday289,dairy,wednesday,09:00-10:00
wednesday289,2019-09-04 09:14:00,wednesday289,dairy,wednesday,09:00-10:00
wednesday289,2019-09-04 09:15:00,wednesday289,dairy,wednesday,09:00-10:00
wednesday289,2019-09-04 09:16:00,wednesday289,dairy,wednesday,09:00-10:00
wednesday289,2019-09-04 09:17:00,wednesday289,dairy,wednesday,09:00-10:00
wednesday289,2019-09-04 09:18:00,wednesday289,dairy,wednesday,09:00-10:00
wednesday289,2019-09-04 09:19:00,wednesday289,dairy,wednesday,09:00-10:00
wednesday289,2019-09-04 09:20:00,wednesday289,dairy,wednesday,09:00-10:00
wednesday289,2019-09-04 09:21:00,wednesday289,dairy,wednesday,09:00-10:00
wednesday289,2019-09-04 09:22:00,wednesday289,dairy,wednesday,09:00-10:00
wednesday289,2019-09-04 09:23:00,wednesday289,dairy,wednesday,09:00-10:00
wednesday289,2019-09-04 09:24:00,wednesday289,checkout,wednesday,09:00-10:00
wednesday29,2019-09-04 07:15:00,wednesday29,spices,wednesday,07:00-08:00
wednesday29,2019-09-04 07:16:00,wednesday29,drinks,wednesday,07:00-08:00
wednesday29,2019-09-04 07:17:00,wednesday29,drinks,wednesday,07:00-08:00
wednesday29,2019-09-04 07:18:00,wednesday29,dairy,wednesday,07:00-08:00
wednesday29,2019-09-04 07:19:00,wednesday29,drinks,wednesday,07:00-08:00
wednesday29,2019-09-04 07:20:00,wednesday29,checkout,wednesday,07:00-08:00
wednesday290,2019-09-04 09:10:00,wednesday290,fruit,wednesday,09:00-10:00
wednesday290,2019-09-04 09:11:00,wednesday290,checkout,wednesday,09:00-10:00
wednesday291,2019-09-04 09:11:00,wednesday291,fruit,wednesday,09:00-10:00
wednesday291,2019-09-04 09:12:00,wednesday291,fruit,wednesday,09:00-10:00
wednesday291,2019-09-04 09:13:00,wednesday291,spices,wednesday,09:00-10:00
wednesday291,2019-09-04 09:14:00,wednesday291,spices,wednesday,09:00-10:00
wednesday291,2019-09-04 09:15:00,wednesday291,checkout,wednesday,09:00-10:00
wednesday292,2019-09-04 09:11:00,wednesday292,dairy,wednesday,09:00-10:00
wednesday292,2019-09-04 09:12:00,wednesday292,dairy,wednesday,09:00-10:00
wednesday292,2019-09-04 09:13:00,wednesday292,dairy,wednesday,09:00-10:00
wednesday292,2019-09-04 09:14:00,wednesday292,fruit,wednesday,09:00-10:00
wednesday292,2019-09-04 09:15:00,wednesday292,fruit,wednesday,09:00-10:00
wednesday292,2019-09-04 09:16:00,wednesday292,fruit,wednesday,09:00-10:00
wednesday292,2019-09-04 09:17:00,wednesday292,dairy,wednesday,09:00-10:00
wednesday292,2019-09-04 09:18:00,wednesday292,dairy,wednesday,09:00-10:00
wednesday292,2019-09-04 09:19:00,wednesday292,checkout,wednesday,09:00-10:00
wednesday293,2019-09-04 09:11:00,wednesday293,fruit,wednesday,09:00-10:00
wednesday293,2019-09-04 09:12:00,wednesday293,fruit,wednesday,09:00-10:00
wednesday293,2019-09-04 09:13:00,wednesday293,fruit,wednesday,09:00-10:00
wednesday293,2019-09-04 09:14:00,wednesday293,fruit,wednesday,09:00-10:00
wednesday293,2019-09-04 09:15:00,wednesday293,fruit,wednesday,09:00-10:00
wednesday293,2019-09-04 09:16:00,wednesday293,spices,wednesday,09:00-10:00
wednesday293,2019-09-04 09:17:00,wednesday293,dairy,wednesday,09:00-10:00
wednesday293,2019-09-04 09:18:00,wednesday293,dairy,wednesday,09:00-10:00
wednesday293,2019-09-04 09:19:00,wednesday293,checkout,wednesday,09:00-10:00
wednesday294,2019-09-04 09:11:00,wednesday294,spices,wednesday,09:00-10:00
wednesday294,2019-09-04 09:12:00,wednesday294,drinks,wednesday,09:00-10:00
wednesday294,2019-09-04 09:13:00,wednesday294,checkout,wednesday,09:00-10:00
wednesday295,2019-09-04 09:11:00,wednesday295,dairy,wednesday,09:00-10:00
wednesday295,2019-09-04 09:12:00,wednesday295,dairy,wednesday,09:00-10:00
wednesday295,2019-09-04 09:13:00,wednesday295,dairy,wednesday,09:00-10:00
wednesday295,2019-09-04 09:14:00,wednesday295,dairy,wednesday,09:00-10:00
wednesday295,2019-09-04 09:15:00,wednesday295,dairy,wednesday,09:00-10:00
wednesday295,2019-09-04 09:16:00,wednesday295,checkout,wednesday,09:00-10:00
wednesday296,2019-09-04 09:13:00,wednesday296,dairy,wednesday,09:00-10:00
wednesday296,2019-09-04 09:14:00,wednesday296,drinks,wednesday,09:00-10:00
wednesday296,2019-09-04 09:15:00,wednesday296,drinks,wednesday,09:00-10:00
wednesday296,2019-09-04 09:16:00,wednesday296,checkout,wednesday,09:00-10:00
wednesday297,2019-09-04 09:14:00,wednesday297,fruit,wednesday,09:00-10:00
wednesday297,2019-09-04 09:15:00,wednesday297,fruit,wednesday,09:00-10:00
wednesday297,2019-09-04 09:16:00,wednesday297,fruit,wednesday,09:00-10:00
wednesday297,2019-09-04 09:17:00,wednesday297,fruit,wednesday,09:00-10:00
wednesday297,2019-09-04 09:18:00,wednesday297,fruit,wednesday,09:00-10:00
wednesday297,2019-09-04 09:19:00,wednesday297,fruit,wednesday,09:00-10:00
wednesday297,2019-09-04 09:20:00,wednesday297,fruit,wednesday,09:00-10:00
wednesday297,2019-09-04 09:21:00,wednesday297,fruit,wednesday,09:00-10:00
wednesday297,2019-09-04 09:22:00,wednesday297,dairy,wednesday,09:00-10:00
wednesday297,2019-09-04 09:23:00,wednesday297,dairy,wednesday,09:00-10:00
wednesday297,2019-09-04 09:24:00,wednesday297,dairy,wednesday,09:00-10:00
wednesday297,2019-09-04 09:25:00,wednesday297,spices,wednesday,09:00-10:00
wednesday297,2019-09-04 09:26:00,wednesday297,spices,wednesday,09:00-10:00
wednesday297,2019-09-04 09:27:00,wednesday297,fruit,wednesday,09:00-10:00
wednesday297,2019-09-04 09:28:00,wednesday297,fruit,wednesday,09:00-10:00
wednesday297,2019-09-04 09:29:00,wednesday297,checkout,wednesday,09:00-10:00
wednesday298,2019-09-04 09:16:00,wednesday298,dairy,wednesday,09:00-10:00
wednesday298,2019-09-04 09:17:00,wednesday298,dairy,wednesday,09:00-10:00
wednesday298,2019-09-04 09:18:00,wednesday298,dairy,wednesday,09:00-10:00
wednesday298,2019-09-04 09:19:00,wednesday298,dairy,wednesday,09:00-10:00
wednesday298,2019-09-04 09:20:00,wednesday298,checkout,wednesday,09:00-10:00
wednesday299,2019-09-04 09:16:00,wednesday299,fruit,wednesday,09:00-10:00
wednesday299,2019-09-04 09:17:00,wednesday299,checkout,wednesday,09:00-10:00
wednesday3,2019-09-04 07:00:00,wednesday3,fruit,wednesday,07:00-08:00
wednesday3,2019-09-04 07:01:00,wednesday3,spices,wednesday,07:00-08:00
wednesday3,2019-09-04 07:02:00,wednesday3,spices,wednesday,07:00-08:00
wednesday3,2019-09-04 07:03:00,wednesday3,drinks,wednesday,07:00-08:00
wednesday3,2019-09-04 07:04:00,wednesday3,drinks,wednesday,07:00-08:00
wednesday3,2019-09-04 07:05:00,wednesday3,drinks,wednesday,07:00-08:00
wednesday3,2019-09-04 07:06:00,wednesday3,fruit,wednesday,07:00-08:00
wednesday3,2019-09-04 07:07:00,wednesday3,fruit,wednesday,07:00-08:00
wednesday3,2019-09-04 07:08:00,wednesday3,fruit,wednesday,07:00-08:00
wednesday3,2019-09-04 07:09:00,wednesday3,fruit,wednesday,07:00-08:00
wednesday3,2019-09-04 07:10:00,wednesday3,fruit,wednesday,07:00-08:00
wednesday3,2019-09-04 07:11:00,wednesday3,checkout,wednesday,07:00-08:00
wednesday30,2019-09-04 07:15:00,wednesday30,drinks,wednesday,07:00-08:00
wednesday30,2019-09-04 07:16:00,wednesday30,checkout,wednesday,07:00-08:00
wednesday300,2019-09-04 09:16:00,wednesday300,dairy,wednesday,09:00-10:00
wednesday300,2019-09-04 09:17:00,wednesday300,dairy,wednesday,09:00-10:00
wednesday300,2019-09-04 09:18:00,wednesday300,dairy,wednesday,09:00-10:00
wednesday300,2019-09-04 09:19:00,wednesday300,dairy,wednesday,09:00-10:00
wednesday300,2019-09-04 09:20:00,wednesday300,dairy,wednesday,09:00-10:00
wednesday300,2019-09-04 09:21:00,wednesday300,dairy,wednesday,09:00-10:00
wednesday300,2019-09-04 09:22:00,wednesday300,dairy,wednesday,09:00-10:00
wednesday300,2019-09-04 09:23:00,wednesday300,dairy,wednesday,09:00-10:00
wednesday300,2019-09-04 09:24:00,wednesday300,drinks,wednesday,09:00-10:00
wednesday300,2019-09-04 09:25:00,wednesday300,spices,wednesday,09:00-10:00
wednesday300,2019-09-04 09:26:00,wednesday300,checkout,wednesday,09:00-10:00
wednesday301,2019-09-04 09:19:00,wednesday301,spices,wednesday,09:00-10:00
